Input	Result
ja mi tso nde, bi mu̱di bi nkja n'a ra jneki ngu nkjagiju̱ dega kjä'i, bi t'ot'e ra b'ai ngu dega kjä'i,	Xa mi tso nde, bi mudi bi nkya n’a ra ñeki ngu ñkagiju dega kä’i, bi t’ot’e ra b’ai ngu dega kä’i.
ma bo̱najmu'ije: nuna b'e̱fi ga tsokagije sta kjuatihe gatjo: gi nuti nuua, xa jño bo̱najmu.	Ma bo̱najmu'ije: nuna b'e̱fi ga tsokakije sta kjuathihe gatjo: gi nut'i nuha, xa ño bo̱najmu.
mi mä dega ts'e̱dira jñä tso̱pu da ts'o̱jo̱bu nuya nzo̱jo̱kjä'i ga jandiju̱ te ma ts'e̱di pe̱tsi, ra nge'a ma akjuä ra quetzalcohuatl b'u̱i nuua ko ngekagiju̱,	Mi mä dega ts'edi rañä ñä ts'opu da ts'ojobu nuya nzokojä'i ga jandiju̱ te ma ts'edi pe̱tsi, ra nge'a ma akjuä ra Quetzalcohuatl b'u̱i nuua ko ngekagiju̱.
ne ya nt'u̱i, jankja di tjuts'i ya nt'ofo, nkjap'u̱ neje mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra jñäjñu	Ne ya nt’ui, hank’a di txuts’i ya nt’otho, nk’ap’ui neje ma ra ya mpeui da fätsi di nt’ot’i ra ñäñu.
nub'u̱ nu'i ingi kjapi da bo̱nga nu'a ra makja ja nu'a ra jnini, ¿jankja ra yotui, ga tso̱gi nubu̱ ma b'e̱jña? o̱t'a r'ato ya kje̱ya bi mu̱di [ra makja ra bartolomé lópez]	Nub'u̱ nu'i ingi kjapi da bo̱nga nu'a ra makxa ja nu'a ra jnini, ¿jankxa ra yotui, ga tso̱gi nubu̱ ma b'e̱jña? O̱t'a r'ato ya kje̱ya bi mu̱di [ra makxa ra Bartolomé López].
pa ga b'u̱i mpaja ne ga o̱t'e n'a ra nkjondajmä gatjo nu'a ga jandi.	Pa ga b'ui mpaha ne ga othe n'a ra nkjondajmä gatjo nu'a ga handi.
r'a nuna mi ntjandi ngu nu'a ma tjänkjuaju̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ja ya ngo̱,	r'a nuna mi ntjandi ngu nu'a ma ñäñkjuäju̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ja ya ngo̱,
xa zägi mpaja, nub'u̱ xa nkjabu̱ xa kjapabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda kjapi xa po̱jo̱ bi ya kue̱ ra nge'a ya kjä'i xi mra no̱t'e ne mra jyotekjä'i,	Ja zägi mpaha, nu'bú ja njabu ja khäphabi ma zuh ne inte ja t'ot'obi nu'bú inda khäpi ja po̱ho̱ bi ya kue ra nge'a ya khä'i xi mra no̱t'e ne mra yotekhä'i.
y'o, ri ma ne gi xipabiju̱ ya metlaxcala ge ma r'a ya me̱ti kjä'i ne ri ajuäju̱, ge nu'a ga mä ge xa eje nuua ma jaiju̱, ge di umbabije ma ntjädije.	Ñu, ri ma ne gi xipabiju̱ ya metlaxcala ge ma ra ya me̱ti kjä'i ne ri ajuäju̱, ge nu'a ga mä ge xa eje nuua ma jaiju̱, ge di umbabije ma ntjädije.
¿te da o̱t'e ma kjä'iju̱ sta b'e̱diju̱?	¿Te da o̱t'e ma kä'i̱ju̱ nda b'e̱di̱ju̱?
-da ts'iua:... ri ñ'eje ge'a ma nkjueij'u̱. da o̱t'eje ya ñ'o̱te ko ya je̱m'i, ya ñ'o̱t'eje ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya.	Da ts'iwa:... ri ñäjä gä ma nkjueij'u̱. Da o̱t'eje ya ñ'o̱te ko ya jämi, ya ñ'o̱t'eje ko ya nt'uts'i. Da o̱ts'e̱ ra bäna nuya.
-dom'i ma akjuäju̱ ge inda yu̱t'a ja ma nguju̱ nuju̱ to'o e̱nts'i pa tji ne da jokuabi ra jonanjyo nub'u̱ sta ne da jyoki ya inda za.	Dom'i ma akjuäju̱ ge hñä yu̱t'a ja ma nguju̱ nuju̱ to'o e̱nts'i pa tji ne da jokuabi ra jonanjyo nu'b'u̱ sta ne da jyoki ya hñä za.
-o̱t'a ra mäte gi o̱deju̱, kja gi b'ai nuuaju̱. mont'a ya ngo akjuä; ri kjuat'i ra ngo ga tsunda ma akjuäje.	-’ot’a ra mäte gi othehu, kja gi b’äi nuähu. m’ot’a ya ngo akjuä; ri kjuat’i ra ngo ga ts’unda ma akjuäje.
-xa jño, di b'u̱ije nkjamädije.	Xa ño, di b’uiye nkjamädiye.
-¿nguande nkjabu̱ ga mäu gra kjuäju̱?	-¿Nguandë ñ'k'abu̱ ga mäñu gra k'juäju̱?
-ñ'emabagi, ya gabida, ya kjä'iju̱ gi pädi ra ntuni ra mem'onda ba ejeju̱ ga te̱niju̱ma nzu̱teju̱. ko ya mätsa mi te̱je̱, ko ya bu̱'bai ko ngatjo ra ts'e̱di mi te̱je̱ ra ñ'u.	Ñ'emabaxi, ya gabida, ya kjä'iju̱ gi pädi ra ntuni ra mem'onda ba ejehu̱ ga te̱niju̱ma nzutehu̱. Ko ya mätsa mi teje, ko ya bu̱'bai ko ngatjo ra ts'e̱di mi teje ra ñ'u.
bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra alonso axayaca, gojo n'ate ma pa bi nzo̱t'e nuna pa.	Bi tse̱ti nuna ngot'i ra m'onda, ngu pe̱de ra dänga b'ede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra Alonso Axayaca, go̱ho n'ate ma pa bi nzo̱t'e nuna pa.
into y'o mankjuäntjo, into pa ri nektjo.	´ñotho y'o mankjuäntjo, ´ñotho pa ri nektjo.
nub'u̱ ndi umbabije ma nkjut'ije xki nzäi ndi da'ije, mi adi n'a tu̱ki neje nub'u̱ ndi unije ya k'astaboja mi jäni made n'a tu̱ki [...]	Nub'u̱ ndi umbabixe ma nkjut'ixe xki nzäi ndi da'ixe, mi adi n'a tu̱ki neje nub'u̱ ndi unixe ya k'astaboja mi jäni made n'a tu̱ki [...]
ya miñ'o ko ngejna jmä ri kjojya,	Ya miñ'o ko ngejna jmä ri kjojya.
bi tso̱jso̱ ra ngo ma akjuäju̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	Bi tso̱iso̱ ra ngo ma akjuäju̱: Nubia da fu̱di da guadi ra r'e̱t'a ra pa.
