Input	Result
mi mä dega ts'e̱dira hñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,	Mi ma dega ts'edi ra hñä tsopuda ts'ohobu nuya nzohöjä'i ga handi hute ma ts'edi pe̱tsi, ra nge'a ma ajuä ra Quetzalcoatl b'ui nuya ko ngekagihu.
ne ya nt'u̱i, hanja di thuts'i ya nt'ofo, njap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra hñähñu	Ne ya nt’ui, hanja di thuts’i ya nt’ofo, ñäpä nehe mä ra ya mpei da fätsi di nt’ot’i ra hñähñu.
nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra bartolomé lópez]	Nub'uu nu'i ingi japi da bo̱nga nu'a ra makxa ha nu'a ra hnini, ¿hanxa ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? O̱t'a r'ato ya je̱ya bi mu̱di [ra makxa ra Bartolomé López].
pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.	Pa ga b'ui mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.
r'a nuna mi nthandi ngu nu'a ma thänjuahu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱,	r'a nuna mi nthandi ngu nu'a ma thänjuahu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱.
xa zägi mpaha, nub'u̱ xa njabu̱ xa japabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda japi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra hyotejä'i,	Xa zägi mpaha, nu'bë xa njabu̱ xa xapabi ma zu ne inte xa t'ot'u̱abi nu'bë inda xapi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra hyotejä'i.
y'o, ri ma ne gi xipabihu̱ ya metlaxcala ge ma r'a ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nuua ma haihu̱, ge di umbabihe ma nthädihe.	Ñu̱hmu, ri ma nge gi xipabihua ya metlaxcala ge ma ra ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nu'a ma haihu̱, ge di umbabihe ma nthädihe.
¿te da o̱t'e ma jä'ihu̱ sta b'e̱dihu̱?	¿Té da o̱t'e ma jä'ihü̱ sta b'e̱dihü̱?
-da ts'iua:... ri ñ'ehe ge'a ma njueih'u̱. da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya.	Da ts'iwa:... ri ñähe ge'a ma ñu̱hmu. Da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya nt'uts'i. Da o̱ts'e̱ ra bä̱na noya.
-dom'i ma ajuähu̱ ge inda yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nub'u̱ sta ne da hyoki ya inda za.	-Dom'i ma ajuähu̱ ge nda yut'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nu'b'u̱ sta ne da hyoki ya nda za.
-o̱t'a ra mäte gi o̱dehu̱, ja gi b'ai nuuahu̱. mont'a ya ngo ajuä; ri juat'i ra ngo ga tsunda ma ajuähe.	-’ot’a ra mäte gi othehu, ja gi b’äi nuähu. m’ot’a ya ngo ayu; ri juat’i ra ngo ga ts’ünda ma ayuhe.
-xa hño, di b'u̱ihe njamädihe.	Ja hñö, di b’uihe ñamädihe.
-¿nguande njabu̱ ga mäu gra juähu̱?	-¿Nguande ñäbu̱ ga mäjü gra juähu̱?
-ñ'emabagi, ya gabida, ya jä'ihu̱ gi pädi ra ntuni ra mem'onda ba ehehu̱ ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u.	Ñ'emabagi, ya gäbida, ya jä'i̱hu̱ gi pädi ra nt'uni ra mem'onda ba ehe̱hu̱ ga te̱nihu̱ma nzutehu̱. Ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u.
bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra alonso axayaca, goho n'ate ma pa bi nzo̱t'e nuna pa.	Bi tse̱ti nuna ngot'i ra m'onda, ngu pe̱de ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra Alonso Axayaca, goho n'ate ma pa bi nzot'e nuna pa.
into y'o manjuäntho, into pa ri nektho.	Mbi̱i̱ y'o manxuanto, mbi̱i̱ pa ra ne̱ktho.
nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]	Nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]
ya miñ'o ko ngehna hmä ri johya,	Ya miñ’o ko ngehna hmä ri johya.
bi tso̱hso̱ ra ngo ma ajuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	Bi tso̱hso̱ ra ngo ma ajuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.
