Input	Result
"ne ya nt'u̱i, jankja di tjuts'i ya nt'ofo, nkjap'u̱ neje mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra jñäjñu"	"ne ya nt'u̱i, hankja di tsuts'i ya nt'oho, nkjap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra jñäjñu"
"nub'u̱ nu'i ingi kjapi da bo̱nga nu'a ra makja ja nu'a ra jnini, ¿jankja ra yotui, ga tso̱gi nubu̱ ma b'e̱jña? o̱t'a r'ato ya kje̱ya bi mu̱di [ra makja ra bartolomé lópez]"	"nub'u̱ nu'i ingi kjapi da bo̱hnga nu'a ra makja ha nu'a ra hnini, ¿jankja ra yotui, ga tso̱gi nub'u̱ ma b'e̱hña? o̱t'a r'ato ya kje̱ya bi mu̱di [ra makja ra bartolomé lópez]"
pa ga b'u̱i mpaja ne ga o̱t'e n'a ra nkjondajmä gatjo nu'a ga jandi.	pa ga b'u̱i mpaja ne ga o̱t'ehu n'a ra nkjondajmä gatjo nu'a ga handi.
"r'a nuna mi ntjandi ngu nu'a ma tjänkjuaju̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ja ya ngo̱,"	"r'a nuna mi ntjandi ngu nu'a ma thänkjuaju̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱,"
"xa zägi mpaja, nub'u̱ xa nkjabu̱ xa kjapabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda kjapi xa po̱jo̱ bi ya kue̱ ra nge'a ya kjä'i xi mra no̱t'e ne mra jyotekjä'i,"	"xa zägi mpaja, nub'u̱ xa nkjabu̱ xa kjapabi ma zu ne inte xa t'otuabi nub'u̱ inda kjapi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra jyotekjä'i,"
"y'o, ri ma ne gi xipabiju̱ ya metlaxcala ge ma r'a ya me̱ti kjä'i ne ri ajuäju̱, ge nu'a ga mä ge xa eje nuua ma jaiju̱, ge di umbabije ma ntjädije."	"y'o, ri ma ne gi xipabihu̱ ya metlaxcala ge ma r'a ya me̱ti jä'i ne ri ajuäju̱, ge nu'a ga mä ge xa ehe nuua ma jaiju̱, ge di umbabije ma ntjädije."
¿te da o̱t'e ma kjä'iju̱ sta b'e̱diju̱?	¿te da o̱t'ehu̱ ma jä'ihu̱ sta b'e̱dihu̱?
"-da ts'iua:... ri ñ'eje ge'a ma nkjueij'u̱. da o̱t'eje ya ñ'o̱te ko ya je̱m'i, ya ñ'o̱t'eje ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya."	"-da ts'iua:... ri ñ'ehe ge'a ma nkjueij'u̱. da o̱t'ehu̱ ya ñ'o̱ho̱ ko ya he̱m'i, ya ñ'o̱t'ehu̱ ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya."
-dom'i ma akjuäju̱ ge inda yu̱t'a ja ma nguju̱ nuju̱ to'o e̱nts'i pa tji ne da jokuabi ra jonanjyo nub'u̱ sta ne da jyoki ya inda za.	-dom'i ma akjuähu̱ ge inda yu̱t'a ha ma nguju̱ nuhu̱ to'o e̱nts'i pa tji ne da jokuabi ra jonanjyo nub'u̱ sta ne da jyoki ya inda za.
"-o̱t'a ra mäte gi o̱deju̱, kja gi b'ai nuuaju̱. mont'a ya ngo akjuä; ri kjuat'i ra ngo ga tsunda ma akjuäje."	"-o̱t'a ra mäte gi o̱dehu̱, kja gi b'ai nuuahu̱. mont'a ya ngo akjuä; ri juat'i ra ngo ga tsunda ma akjuäje."
"-xa jño, di b'u̱ije nkjamädije."	"-xa jño, di b'u̱ihe nkjamädije"
-¿nguande nkjabu̱ ga mäu gra kjuäju̱?	-¿nguande nkjabu̱ ga mäu gra juäju̱?
"-ñ'emabagi, ya gabida, ya kjä'iju̱ gi pädi ra ntuni ra mem'onda ba ejeju̱ ga te̱niju̱ma nzu̱teju̱. ko ya mätsa mi te̱je̱, ko ya bu̱'bai ko ngatjo ra ts'e̱di mi te̱je̱ ra ñ'u."	"-ñ'emabagi, ya gabida, ya jä'ihu gi pädi ra ntuni ra mem'onda ba eheju ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he ra ñ'u."
"bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra alonso axayaca, gojo n'ate ma pa bi nzo̱t'e nuna pa."	"bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra alonso axayaca, gojo n'ate ma pa bi nzo̱t'e nuna pa"
"into y'o mankjuäntjo, into pa ri nektjo."	"into y'o mankjäntjo, into pa ri nehtjo."
"nub'u̱ ndi umbabije ma nkjut'ije xki nzäi ndi da'ije, mi adi n'a tu̱ki neje nub'u̱ ndi unije ya k'astaboja mi jäni made n'a tu̱ki [...]"	"nub'u̱ ndi umbabije ma nkjut'ije xki nzäi ndi da'ije, mi adi n'a tu̱ki nehe nub'u̱ ndi unije ya k'astaboja mi jäni made n'a tu̱ki [...]"
"ya miñ'o ko ngejna jmä ri kjojya,"	"ya miñ'o ko ngejna hmä ri johya,"
bi tso̱jso̱ ra ngo ma akjuäju̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	bi tso̱hso̱ ra ngo ma akjuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.
