Input	Result
nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra bartolomé lópez]	Nub'ú nu'i ingi japi da bo̱nga nu'a ra makxa ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? O̱t'a r'ato ya je̱ya bi mu̱di [ra makxa ra Bartolomé López]
pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.	Pa ga b’ui mpaha ne ga o̱t’e n’a ra ñu’ndähmä gatho nu’a ga handi.
r'a nuna mi nthandi ngu nu'a ma thänjuahu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱,	ra nuna mi nt'andi ngu nu'a ma thäñuähu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ño̱,
xa zägi mpaha, nub'u̱ xa njabu̱ xa japabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda japi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra hyotejä'i,	Ja zäki mpaha, nu'b'ü ja ñäbu ja hapabi ma zu ne inte ja t'ot'obi nu'b'ü nda häpi ja poho bi ya kue ra nge'a ya jä'i xi mra not'e ne mra hyotejä'i.
y'o, ri ma ne gi xipabihu̱ ya metlaxcala ge ma r'a ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nuua ma haihu̱, ge di umbabihe ma nthädihe.	Ño, ri ma ne gi xipabihño ya Metlaxcala ge ma ra ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nu'a ma haihu̱, ge di umbabihe ma nthädihe.
¿te da o̱t'e ma jä'ihu̱ sta b'e̱dihu̱?	¿Te da o̱t'e ma jä'i̱hü̱ sta b'e̱di̱hü̱?
-da ts'iua:... ri ñ'ehe ge'a ma njueih'u̱. da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya.	-Da ts'iwa:... ri ñähe geä ma ñu̱hü. Da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya nt'uts'i. Da o̱ts'e̱ ra bä̱na noya.
-dom'i ma ajuähu̱ ge inda yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nub'u̱ sta ne da hyoki ya inda za.	-Dom'i ma ajuähu̱ ge hñä yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa ti ne da hokuabi ra honanhyo nu'b'u̱ sta ne da hyoki ya hñä za.
-o̱t'a ra mäte gi o̱dehu̱, ja gi b'ai nuuahu̱. mont'a ya ngo ajuä; ri juat'i ra ngo ga tsunda ma ajuähe.	-’ot’a ra mäte gi othehu, ja gi b’á’i nuähu. mont’a ya ngo ajuä; ri juat’i ra ngo ga ts’unda ma ajuähe.
-xa hño, di b'u̱ihe njamädihe.	Ja hñu, di b’uihe ñamädihe.
-¿nguande njabu̱ ga mäu gra juähu̱?	¿Nguande ñäbu̱ ga mäu gra juähu̱?
-ñ'emabagi, ya gabida, ya jä'ihu̱ gi pädi ra ntuni ra mem'onda ba ehehu̱ ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u.	Ñ'emabaxi, ya gabida, ya jä'iho gi pädi ra nt'uni ra mem'onda ba eheho ga te̱niho nzu̱teho. Ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u.
bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra alonso axayaca, goho n'ate ma pa bi nzo̱t'e nuna pa.	Bi tse̱ti nuna ngot'i ra m'onda, ngu pe̱de ra dänga b'ede, ya k'oi ne ya ñänt'ahmä, ngu nu'a ra hmä ra Alonso Axayaca, goho n'ate ma pa bi nzot'e nuna pa.
into y'o manjuäntho, into pa ri nektho.	´ñätho y'o manxuanto, ´ñätho pa ri nexto.
nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]	Nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]
ya miñ'o ko ngehna hmä ri johya,	Ya miñ'o ko ngehna hmä ri johya.
bi tso̱hso̱ ra ngo ma ajuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	Bi tso̱hso̱ ra ngo ma aywähu̱: Nubia da fudi da gwadi ra r'e̱t'a ra pa.
