Input	Result
"nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra bartolomé lópez]"	"Nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra Bartolomé López]"
pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.	Pa ga bʉi mpaha ne ga ʔtʔe nʔa ra ñondaᵐmä gato nuʔa ga jandi.
"r'a nuna mi nthandi ngu nu'a ma thänjuahu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱,"	"r'a nuna mi ntʰandi ŋu nu'a ma tʰäŋjuahu (yxtlilmatli), xi mra ntso, mi kuet'e ha ya ŋo,"
"xa zägi mpaha, nub'u̱ xa njabu̱ xa japabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda japi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra hyotejä'i,"	"Xa zägi mpaha, nub'u xa njabu xa japabi ma zu ne inte xa t'otuabi nub'u inda japi xa poxo bi ya kue ra nge'a ya jä'i xi mra no't'e ne mra hyotejä'i,"
"y'o, ri ma ne gi xipabihu̱ ya metlaxcala ge ma r'a ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nuua ma haihu̱, ge di umbabihe ma nthädihe."	"yʔo, ri ma ne gi xipabíhu̱ ya Metlaxcala ge ma rʔa ya me̱tí jäʔi ne ri ajü̱áhu̱, ge nuʔa ga mä ge xa ehe nuúa ma haihu̱, ge di umbabíhe ma nthädíhe."
¿te da o̱t'e ma jä'ihu̱ sta b'e̱dihu̱?	¿te da o̱tʔe ma ɟäʔihu̱ sta bʔëdihu̱?
"-da ts'iua:... ri ñ'ehe ge'a ma njueih'u̱. da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya."	"-da ts'iua:... ri ñ'ehe ge'a ma njueih'u. da o̱t'ehe ya ñ'o̱te ko ya hem'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya."
-dom'i ma ajuähu̱ ge inda yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nub'u̱ sta ne da hyoki ya inda za.	-domi ma ajua̱hu̱ ge inda yu̱ta ha ma nguhu̱ nuhu̱ to'o e̱ntsi pa thi ne da hokua̱bi ra honanhyo nubu̱ sta ne da hyoki ya inda za
"-o̱t'a ra mäte gi o̱dehu̱, ja gi b'ai nuuahu̱. mont'a ya ngo ajuä; ri juat'i ra ngo ga tsunda ma ajuähe."	"-ot'a ra mäte gi odehu, ja gi b'ai nuuahu. mont'a ya ŋo ajüä; ri juat'i ra ŋo ga tsunda ma ajüähe."
"-xa hño, di b'u̱ihe njamädihe."	"ȝa hño, di bʼuihe ñamädihe."
-¿nguande njabu̱ ga mäu gra juähu̱?	-¿Ngwandē njabū ga mäū gra juāhū?
"-ñ'emabagi, ya gabida, ya jä'ihu̱ gi pädi ra ntuni ra mem'onda ba ehehu̱ ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u."	"-ñ'emabagi, ya gabida, ya jä'ihu gi pädi ra ntuni ra mem'onda ba ehehu ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u."
"bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra alonso axayaca, goho n'ate ma pa bi nzo̱t'e nuna pa."	"bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra alonso axayaca, goho n'ate ma pa bi nzo̱t'e nuna pa."
"into y'o manjuäntho, into pa ri nektho."	"into yʼo manjuänhto, into pa ri nekhto"
"nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]"	"nubʉ̱ ndi umbabihe ma njutʉ̱ihe xki nzäi ndi daʉihe, mi adi nʉa tu̱ki nehe nubʉ̱ ndi unihe ya kʉastaboja mi häni made nʉa tu̱ki [...]"
"ya miñ'o ko ngehna hmä ri johya,"	"ya miño ko ngeña hmä ri joya,"
bi tso̱hso̱ ra ngo ma ajuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	bi c'o̱hso̱ ra ŋo ma ajü̱ä: nubia da fü̱di da gwadi ra r'ä̱t'ä ra pa.
