Input	Result
"mi mä dega ts'e̱dira hñä tso̱pu da ts'o̱ho̱bu nuya nzo̱ho̱jä'i ga handihu̱ te ma ts'e̱di pe̱tsi, ra nge'a ma ajuä ra quetzalcohuatl b'u̱i nuua ko ngekagihu̱,"	"Mi mä dega ts'edirá hñä tsópu da ts'oho̱bu nuya nzoho̱jä'i ga handíhu̱ te ma ts'edi pe̱tsi, ra nge'a ma ajuä ra ketsalcoatl b'ui nuua ko ngekagíhu̱,"
"ne ya nt'u̱i, hanja di thuts'i ya nt'ofo, njap'u̱ nehe mä 'ra ya mpeu̱i da fats'i di nt'ot'i ra hñähñu"	"Ne ya nt'üi, hanja di t'uts'i ya nt'ofi, njap'ü nehe mä 'ra ya mpeüi da fats'i di nt'ot'i ra hñähñü"
"nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma b'e̱hña? o̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra bartolomé lópez]"	"Nub'u̱ nu'i ingi japi da bo̱nga nu'a ra makja ha nu'a ra hnini, ¿hanja ra yotui, ga tso̱gi nubu̱ ma be̱hña? O̱t'a r'ato ya je̱ya bi mu̱di [ra makja ra Bartolomé López]"
pa ga b'u̱i mpaha ne ga o̱t'e n'a ra njondahmä gatho nu'a ga handi.	Pa ga bʉi mpaha ne ga ʔtʔe nʔa ra ñondoʔmä gato nuʔa ga jandi.
"r'a nuna mi nthandi ngu nu'a ma thänjuahu̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo̱,"	"Ra nuna mi nthandi ngu nu'a ma thänjahu (yechtlilmatli), xi mra nts'o, mi kuet'e ha ya ngo."
"xa zägi mpaha, nub'u̱ xa njabu̱ xa japabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda japi xa po̱ho̱ bi ya kue̱ ra nge'a ya jä'i xi mra no̱t'e ne mra hyotejä'i,"	"Xa zägi mpaha, nub'u xa njabu xa japabi ma zu ne inte xa t'otabi nub'u inda japi xa poxo bi ya kue ra nge'a ya jä'i xi mra no'te ne mra hyotejä'i"
"y'o, ri ma ne gi xipabihu̱ ya metlaxcala ge ma r'a ya me̱ti jä'i ne ri ajuähu̱, ge nu'a ga mä ge xa ehe nuua ma haihu̱, ge di umbabihe ma nthädihe."	"Yʉ, ri ma ne gi ʃipabiʰu ya Metlaxcala ge ma rʔa ya meʔti ʒäʔi ne ri axuäʰu, ge nuʔa ga mä ge ʃa eʰe nuua ma ʰaiʰu, ge di umbabiʰe ma nʔädiʰe."
¿te da o̱t'e ma jä'ihu̱ sta b'e̱dihu̱?	¿te da ote ma jaihu sta beidu?
"-da ts'iua:... ri ñ'ehe ge'a ma njueih'u̱. da o̱t'ehe ya ñ'o̱te ko ya he̱m'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya."	"Da ts'iuá... ri ñ'ehe ge'a ma ñyuēiʔu. Da oʔt'ehe ya ñ'oʔte ko ya hem'i, ya ñ'oʔt'ehe ko ya ntuts'i. Da oʔts'ē ra b'ēna noya."
-dom'i ma ajuähu̱ ge inda yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nub'u̱ sta ne da hyoki ya inda za.	Domi ma ajüähu ge inda yüt'a ha ma nugu nuhu to'o eñ'tsi pa thi ne da hoküabi ra honanhyo nub'u sta ne da hyoki ya inda za.
"-o̱t'a ra mäte gi o̱dehu̱, ja gi b'ai nuuahu̱. mont'a ya ngo ajuä; ri juat'i ra ngo ga tsunda ma ajuähe."	"-ota ra mate gi odehu, ja gi b'ai nuahu. mont'a ya ngo ajua; ri juati ra ngo ga tsunda ma ajuahe."
"-xa hño, di b'u̱ihe njamädihe."	"Ŋa hño, di bʼuihe ñamädihe."
-¿nguande njabu̱ ga mäu gra juähu̱?	-¿Ngwande njabu̱ ga mä'u gra juähu̱?
"-ñ'emabagi, ya gabida, ya jä'ihu̱ gi pädi ra ntuni ra mem'onda ba ehehu̱ ga te̱nihu̱ma nzu̱tehu̱. ko ya mätsa mi te̱he̱, ko ya bu̱'bai ko ngatho ra ts'e̱di mi te̱he̱ ra ñ'u."	"Ñemabagi, ya gabida, ya jahi̱hu̱ gi padi ra ntuni ra mem'onda ba ehehu̱ ga teni̱hu̱ma nzute̱hu̱. Ko ya ma̱tsa mi te̱he̱, ko ya bu̱'bai ko ngato ra tse̱di mi te̱he̱ ra ñ'u."
"bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya njändahmä, ngu nu'a ra hmä ra alonso axayaca, goho n'ate ma pa bi nzo̱t'e nuna pa."	"Bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra däŋga b'ede, ya k'oi ne ya njä̱ndahmä, ngu nu'a ra hmä ra Alonso Axayaca, goho n'ate ma pa bi nzō̱t'e nuna pa."
"into y'o manjuäntho, into pa ri nektho."	"Intō yʼo manjwäntō, intō pa ri nekhtō."
"nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi häni made n'a tu̱ki [...]"	"Nub'u̱ ndi umbabihe ma njut'ihe xki nzäi ndi da'ihe, mi adi n'a tu̱ki nehe nub'u̱ ndi unihe ya k'astaboja mi ha̱ni made n'a tu̱ki [...]"
"ya miñ'o ko ngehna hmä ri johya,"	"ya miŋ'o ko ŋehna hmä ri johya,"
bi tso̱hso̱ ra ngo ma ajuähu̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	Bi tsohso ra ngo ma ajüähü: Nubia da füdi da gwadi ra r'et'a ra pa.
