Input	Result
r'a nuna mi ntjandi ngu nu'a ma tjänkjuaju̱ (ychtlilmatli), xi mra nts'o, mi kuet'e ja ya ngo̱,	r'a nuna mi ntjandi ngu nu'a ma cjänkjauju (ychtlilmatli), xi mra nts'o, mi kuet'e ja ya ngo,
xa zägi mpaja, nub'u̱ xa nkjabu̱ xa kjapabi ma zu ne inte xa t'o̱tuabi nub'u̱ inda kjapi xa po̱jo̱ bi ya kue̱ ra nge'a ya kjä'i xi mra no̱t'e ne mra jyotekjä'i,	Xa zägi mpaja, nub'u xa nkjabu xa kjapabi ma zu ne inte xa t'otuabi nub'u inda kjapi xa pojo bi ya kue ra nge'a ya kjä'i xi mra no't'e ne mra jyotekjä'i
y'o, ri ma ne gi xipabiju̱ ya metlaxcala ge ma r'a ya me̱ti kjä'i ne ri ajuäju̱, ge nu'a ga mä ge xa eje nuua ma jaiju̱, ge di umbabije ma ntjädije.	yʔo, ri ma ne gi ʃipabiju̱ ya metlaxcala ge ma rʔa ya me̱ti kʲäʔi ne ri ahuäju̱, ge nuʔa ga mä ge ʃa ehe nuua ma haiju̱, ge di umbabije ma ntʲädije.
¿te da o̱t'e ma kjä'iju̱ sta b'e̱diju̱?	¿te da o̱t'e ma kjä'iju̱ sta b'ediju̱?
-da ts'iua:... ri ñ'eje ge'a ma nkjueij'u̱. da o̱t'eje ya ñ'o̱te ko ya je̱m'i, ya ñ'o̱t'eje ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya.	-da ts'iua... ri ñ'ehe ge'a ma nkjueij'u̱. da o̱t'ehe ya ñ'o̱te ko ya jem'i, ya ñ'o̱t'ehe ko ya ntuts'i. da o̱ts'e̱ ra b'e̱na noya.
-dom'i ma akjuäju̱ ge inda yu̱t'a ja ma nguju̱ nuju̱ to'o e̱nts'i pa tji ne da jokuabi ra jonanjyo nub'u̱ sta ne da jyoki ya inda za.	-dom'i ma akjuäju ge inda yu̱t'a ja ma nguju̱ nuju̱ to'o e̱nts'i pa tji ne da jokua̱bi ra jonanjyo nub'u̱ sta ne da jyoki ya inda za.
-o̱t'a ra mäte gi o̱deju̱, kja gi b'ai nuuaju̱. mont'a ya ngo akjuä; ri kjuat'i ra ngo ga tsunda ma akjuäje.	-o̱t'a ra máte gi ódeju̱, kja gi b'ai nuuaju̱. mont'a ya ngo ákjuä; ri kjuat'i ra ngo ga tsunda ma ákjuäje
-xa jño, di b'u̱ije nkjamädije.	-xa jño, di b'uije nkjamädiye
-¿nguande nkjabu̱ ga mäu gra kjuäju̱?	-¿ngwande nkjabu ga mäu gra kjuäju?
-ñ'emabagi, ya gabida, ya kjä'iju̱ gi pädi ra ntuni ra mem'onda ba ejeju̱ ga te̱niju̱ma nzu̱teju̱. ko ya mätsa mi te̱je̱, ko ya bu̱'bai ko ngatjo ra ts'e̱di mi te̱je̱ ra ñ'u.	-ñ'emabagi, ya gabida, ya kjä'iju gi pädi ra ntuni ra mem'onda ba eheju gi teniju̱ma nzu̱teju̱. ko ya mätsa mi te̱je̱, ko ya bu̱'bai ko ngatjo ra ts'e̱di mi te̱je̱ ra ñ'u.
bi tse̱ti nuna ngot'i ra m'onda, ngu pede ra dänga b'ede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra alonso axayaca, gojo n'ate ma pa bi nzo̱t'e nuna pa.	Bi tseti nuna ngoti ra mondo, ngu pede ra dangabede, ya k'oi ne ya nkjändajmä, ngu nu'a ra jmä ra Alonso Axayaca, gojo n'ate ma pa bi nzot'e nuna pa.
into y'o mankjuäntjo, into pa ri nektjo.	into y'o mañkjuañto, into pa ri nektjo.
nub'u̱ ndi umbabije ma nkjut'ije xki nzäi ndi da'ije, mi adi n'a tu̱ki neje nub'u̱ ndi unije ya k'astaboja mi jäni made n'a tu̱ki [...]	nub'u ndi umbabije ma nkjut'ije xki nzäi ndi da'ije, mi adi n'a tu̱ki neje nub'u ndi unije ya k'astaboja mi jäni made n'a tu̱ki
ya miñ'o ko ngejna jmä ri kjojya,	ya miño ko ngexna jma ri kjojya
bi tso̱jso̱ ra ngo ma akjuäju̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa.	bi tso̱jso̱ ra ngo ma akjuäju̱: nubia da fu̱di da guadi ra r'e̱t'a ra pa
